epoch,batch,loss,lr
31,3,1.53522,0.010068
32,3,1.66202,0.011992
33,3,1.79128,0.013984
34,3,1.88423,0.016006
35,3,1.94499,0.018018
36,3,1.89706,0.019981
37,3,1.73423,0.021856
38,3,1.58515,0.023608
39,3,1.69110,0.025202
40,3,1.84546,0.026608
41,3,1.70687,0.027797
42,3,1.40953,0.028746
43,3,1.66581,0.029438
44,3,2.55010,0.029859
45,3,3.29135,0.030000
46,3,3.00695,0.029859
47,3,2.19854,0.029438
48,3,1.70155,0.028746
49,3,1.43377,0.027797
50,3,1.31193,0.026608
51,3,1.36026,0.025202
52,3,1.44603,0.023608
53,3,1.44848,0.021856
54,3,1.37867,0.019981
55,3,1.44208,0.018018
56,3,1.56232,0.016006
57,3,1.67047,0.013984
58,3,1.71152,0.011992
59,3,1.74667,0.010068
60,3,1.74050,0.008250
61,3,1.65066,0.006573
62,3,1.53680,0.005070
63,3,1.44636,0.003769
64,3,1.39371,0.002697
65,3,1.36746,0.001874
66,3,1.34865,0.001317
67,3,1.33842,0.001035
68,3,1.33306,0.001035
69,3,1.32734,0.001317
70,3,1.32391,0.001874
71,3,1.32572,0.002697
72,3,1.33880,0.003769
73,3,1.36168,0.005070
74,3,1.38340,0.006573
75,3,1.41533,0.008250
76,3,1.42842,0.010068
77,3,1.40824,0.011992
78,3,1.37392,0.013984
79,3,1.36850,0.016006
80,3,1.36998,0.018018
81,3,1.34190,0.019981
82,3,1.32692,0.021856
83,3,1.30415,0.023608
84,3,1.27763,0.025202
85,3,1.29798,0.026608
86,3,1.35599,0.027797
87,3,1.39872,0.028746
88,3,1.32821,0.029438
89,3,1.27328,0.029859
90,3,1.47473,0.030000
91,3,1.86372,0.029859
92,3,2.28865,0.029438
93,3,2.55185,0.028746
94,3,2.33170,0.027797
95,3,1.73417,0.026608
96,3,1.29877,0.025202
97,3,1.27846,0.023608
98,3,1.40331,0.021856
99,3,1.53700,0.019981
100,3,1.59817,0.018018
101,3,1.59156,0.016006
102,3,1.52628,0.013984
103,3,1.41718,0.011992
104,3,1.33335,0.010068
105,3,1.27922,0.008250
106,3,1.25635,0.006573
107,3,1.25640,0.005070
108,3,1.26265,0.003769
109,3,1.27049,0.002697
110,3,1.27797,0.001874
111,3,1.28426,0.001317
112,3,1.29017,0.001035
113,3,1.29493,0.001035
114,3,1.30122,0.001317
115,3,1.31070,0.001874
116,3,1.32066,0.002697
117,3,1.33197,0.003769
118,3,1.34383,0.005070
119,3,1.34139,0.006573
120,3,1.32806,0.008250
121,3,1.30708,0.010068
122,3,1.28693,0.011992
123,3,1.27645,0.013984
124,3,1.27770,0.016006
125,3,1.30110,0.018018
126,3,1.33770,0.019981
127,3,1.33282,0.021856
128,3,1.30564,0.023608
129,3,1.36582,0.025202
130,3,1.48688,0.026608
131,3,1.54072,0.027797
132,3,1.53822,0.028746
133,3,1.43477,0.029438
134,3,1.34763,0.029859
135,3,1.40082,0.030000
136,3,1.46248,0.029859
137,3,1.46485,0.029438
138,3,1.36416,0.028746
139,3,1.34226,0.027797
140,3,1.39551,0.026608
141,3,1.42575,0.025202
142,3,1.41286,0.023608
143,3,1.39048,0.021856
144,3,1.40544,0.019981
145,3,1.49440,0.018018
146,3,1.67413,0.016006
147,3,1.79974,0.013984
148,3,1.84668,0.011992
149,3,1.83249,0.010068
150,3,1.72880,0.008250
151,3,1.65451,0.006573
152,3,1.63494,0.005070
153,3,1.63495,0.003769
154,3,1.62875,0.002697
155,3,1.61526,0.001874
156,3,1.60907,0.001317
157,3,1.60834,0.001035
158,3,1.60959,0.001035
159,3,1.60858,0.001317
160,3,1.60527,0.001874
161,3,1.60834,0.002697
162,3,1.62072,0.003769
163,3,1.63464,0.005070
164,3,1.65358,0.006573
165,3,1.69378,0.008250
166,3,1.76812,0.010068
167,3,1.84991,0.011992
168,3,1.89619,0.013984
169,3,1.85261,0.016006
170,3,1.71744,0.018018
171,3,1.52888,0.019981
172,3,1.39301,0.021856
173,3,1.38133,0.023608
174,3,1.51565,0.025202
175,3,1.71343,0.026608
176,3,1.86845,0.027797
177,3,1.71806,0.028746
178,3,1.45083,0.029438
179,3,1.41840,0.029859
180,3,1.81977,0.030000
181,3,2.18131,0.029859
182,3,1.98772,0.029438
183,3,1.55197,0.028746
184,3,1.35382,0.027797
185,3,1.51250,0.026608
186,3,1.85456,0.025202
187,3,2.10266,0.023608
188,3,2.04613,0.021856
189,3,1.69305,0.019981
190,3,1.40146,0.018018
191,3,1.32947,0.016006
192,3,1.40786,0.013984
193,3,1.55170,0.011992
194,3,1.71764,0.010068
195,3,1.83560,0.008250
196,3,1.85115,0.006573
197,3,1.79631,0.005070
198,3,1.71802,0.003769
199,3,1.65112,0.002697
200,3,1.60992,0.001874
1,3,0.85770,0.029859
2,3,0.81888,0.029438
3,3,0.78697,0.028746
4,3,0.83312,0.027797
5,3,1.05401,0.026608
6,3,1.19083,0.025202
7,3,1.10608,0.023608
8,3,0.97262,0.021856
9,3,0.93667,0.019981
10,3,0.92589,0.018018
11,3,0.91721,0.016006
12,3,0.91164,0.013984
13,3,0.91889,0.011992
14,3,0.93421,0.010068
15,3,0.97072,0.008250
16,3,1.01621,0.006573
17,3,1.04878,0.005070
18,3,1.08056,0.003769
19,3,1.09554,0.002697
20,3,1.09079,0.001874
21,3,1.08608,0.001317
22,3,1.08223,0.001035
23,3,1.07811,0.001035
24,3,1.07350,0.001317
25,3,1.06662,0.001874
26,3,1.04968,0.002697
27,3,1.00868,0.003769
28,3,0.95983,0.005070
29,3,0.91757,0.006573
30,3,0.87734,0.008250
31,3,0.84511,0.010068
32,3,0.81245,0.011992
33,3,0.76973,0.013984
34,3,0.74068,0.016006
35,3,0.74545,0.018018
36,3,0.79039,0.019981
37,3,0.86454,0.021856
38,3,0.93718,0.023608
39,3,0.96419,0.025202
40,3,0.93984,0.026608
41,3,0.80790,0.027797
42,3,0.65886,0.028746
43,3,0.65896,0.029438
44,3,0.77054,0.029859
45,3,0.92476,0.030000
46,3,0.90192,0.029859
47,3,0.85828,0.029438
48,3,0.83151,0.028746
49,3,0.77204,0.027797
50,3,0.76295,0.026608
51,3,0.77296,0.025202
52,3,0.77483,0.023608
53,3,0.77910,0.021856
54,3,0.82220,0.019981
55,3,0.94206,0.018018
56,3,1.00607,0.016006
57,3,1.01378,0.013984
58,3,1.05829,0.011992
59,3,1.12133,0.010068
60,3,1.12965,0.008250
61,3,1.06162,0.006573
62,3,0.96421,0.005070
63,3,0.87894,0.003769
64,3,0.83307,0.002697
65,3,0.80690,0.001874
66,3,0.79033,0.001317
67,3,0.78325,0.001035
68,3,0.78064,0.001035
69,3,0.77979,0.001317
70,3,0.77949,0.001874
71,3,0.77748,0.002697
72,3,0.77376,0.003769
73,3,0.77471,0.005070
74,3,0.77977,0.006573
75,3,0.79684,0.008250
76,3,0.84370,0.010068
77,3,0.95293,0.011992
78,3,1.12659,0.013984
79,3,1.28483,0.016006
80,3,1.26110,0.018018
81,3,1.08179,0.019981
82,3,0.85782,0.021856
83,3,0.74719,0.023608
84,3,0.72444,0.025202
85,3,0.73530,0.026608
86,3,0.83427,0.027797
87,3,1.00484,0.028746
88,3,1.06891,0.029438
89,3,0.94223,0.029859
90,3,0.79899,0.030000
91,3,0.85946,0.029859
92,3,0.98081,0.029438
93,3,1.00485,0.028746
94,3,0.92173,0.027797
95,3,0.86533,0.026608
96,3,0.83577,0.025202
97,3,0.80401,0.023608
98,3,0.82766,0.021856
99,3,0.85320,0.019981
100,3,0.83579,0.018018
101,3,0.80505,0.016006
102,3,0.78545,0.013984
103,3,0.78743,0.011992
104,3,0.81575,0.010068
105,3,0.83942,0.008250
106,3,0.84746,0.006573
107,3,0.84999,0.005070
108,3,0.85001,0.003769
109,3,0.84992,0.002697
110,3,0.84617,0.001874
111,3,0.84111,0.001317
112,3,0.83739,0.001035
113,3,0.83518,0.001035
114,3,0.83313,0.001317
115,3,0.82880,0.001874
116,3,0.82229,0.002697
117,3,0.80921,0.003769
118,3,0.79004,0.005070
119,3,0.77616,0.006573
120,3,0.77043,0.008250
121,3,0.77029,0.010068
122,3,0.76774,0.011992
123,3,0.76596,0.013984
124,3,0.76604,0.016006
125,3,0.76595,0.018018
126,3,0.76907,0.019981
127,3,0.78404,0.021856
128,3,0.83433,0.023608
129,3,0.91710,0.025202
130,3,1.01005,0.026608
131,3,0.95083,0.027797
132,3,0.82052,0.028746
133,3,0.79130,0.029438
134,3,0.92092,0.029859
135,3,1.26956,0.030000
136,3,1.56134,0.029859
137,3,1.62438,0.029438
138,3,1.55123,0.028746
139,3,1.33466,0.027797
140,3,1.00243,0.026608
141,3,0.80826,0.025202
142,3,0.81260,0.023608
143,3,0.96863,0.021856
144,3,1.18211,0.019981
145,3,1.18919,0.018018
146,3,0.97303,0.016006
147,3,0.83627,0.013984
148,3,0.80911,0.011992
149,3,0.81348,0.010068
