epoch,batch,loss,lr
156,3,1.42717,0.001317
157,3,1.43847,0.001035
158,3,1.44026,0.001035
159,3,1.43766,0.001317
160,3,1.42447,0.001874
161,3,1.40306,0.002697
162,3,1.36921,0.003769
163,3,1.35504,0.005070
164,3,1.36453,0.006573
165,3,1.35505,0.008250
166,3,1.34903,0.010068
167,3,1.33720,0.011992
168,3,1.32749,0.013984
169,3,1.31277,0.016006
170,3,1.30274,0.018018
171,3,1.32172,0.019981
172,3,1.47966,0.021856
173,3,1.76611,0.023608
174,3,2.00000,0.025202
175,3,1.75467,0.026608
176,3,1.76380,0.027797
177,3,1.78461,0.028746
178,3,1.72019,0.029438
179,3,1.61348,0.029859
180,3,1.49975,0.030000
181,3,1.49137,0.029859
182,3,1.58063,0.029438
183,3,1.65928,0.028746
184,3,1.99861,0.027797
185,3,2.62400,0.026608
186,3,2.20623,0.025202
187,3,1.59944,0.023608
188,3,1.47231,0.021856
189,3,1.42291,0.019981
190,3,1.42189,0.018018
191,3,1.47692,0.016006
192,3,1.50813,0.013984
193,3,1.55192,0.011992
194,3,1.58388,0.010068
195,3,1.64011,0.008250
196,3,1.71714,0.006573
197,3,1.77612,0.005070
198,3,1.79227,0.003769
199,3,1.78668,0.002697
200,3,1.78159,0.001874
1,3,0.80662,0.029859
2,3,0.84385,0.029438
3,3,0.97658,0.028746
4,3,1.08337,0.027797
5,3,0.93739,0.026608
6,3,0.86492,0.025202
7,3,0.84325,0.023608
8,3,0.84608,0.021856
9,3,0.85911,0.019981
10,3,0.87070,0.018018
11,3,0.88004,0.016006
12,3,0.90092,0.013984
13,3,0.93105,0.011992
14,3,0.94270,0.010068
15,3,0.93891,0.008250
16,3,0.93827,0.006573
17,3,0.94076,0.005070
18,3,0.94570,0.003769
19,3,0.94548,0.002697
20,3,0.94060,0.001874
21,3,0.93821,0.001317
22,3,0.93749,0.001035
23,3,0.93636,0.001035
24,3,0.93575,0.001317
25,3,0.93587,0.001874
26,3,0.93735,0.002697
27,3,0.94110,0.003769
28,3,0.95233,0.005070
29,3,0.97100,0.006573
30,3,0.99503,0.008250
31,3,1.01143,0.010068
32,3,1.07252,0.011992
33,3,1.16037,0.013984
34,3,1.04186,0.016006
35,3,0.97654,0.018018
36,3,1.05914,0.019981
37,3,0.91799,0.021856
38,3,0.94276,0.023608
39,3,1.23448,0.025202
40,3,1.47160,0.026608
41,3,1.14257,0.027797
42,3,1.09180,0.028746
43,3,1.09952,0.029438
44,3,0.97821,0.029859
45,3,1.01078,0.030000
46,3,1.78122,0.029859
47,3,3.29045,0.029438
48,3,1.99624,0.028746
49,3,1.86378,0.027797
50,3,3.75760,0.026608
51,3,1.82062,0.025202
52,3,1.20613,0.023608
53,3,1.00530,0.021856
54,3,0.76450,0.019981
55,3,0.60642,0.018018
56,3,0.55897,0.016006
57,3,0.55266,0.013984
58,3,0.56256,0.011992
59,3,0.54868,0.010068
60,3,0.52104,0.008250
61,3,0.50214,0.006573
62,3,0.49537,0.005070
63,3,0.49672,0.003769
64,3,0.49634,0.002697
65,3,0.50475,0.001874
66,3,0.52589,0.001317
67,3,0.54039,0.001035
68,3,0.55047,0.001035
69,3,0.56014,0.001317
70,3,0.57212,0.001874
71,3,0.58182,0.002697
72,3,0.59679,0.003769
73,3,0.62760,0.005070
74,3,0.64465,0.006573
75,3,0.64521,0.008250
76,3,0.65715,0.010068
77,3,0.66542,0.011992
78,3,0.68517,0.013984
79,3,0.69766,0.016006
80,3,0.68672,0.018018
81,3,0.67266,0.019981
82,3,0.72670,0.021856
83,3,0.80690,0.023608
84,3,0.84901,0.025202
85,3,0.95099,0.026608
86,3,1.16362,0.027797
87,3,1.25361,0.028746
88,3,1.14122,0.029438
89,3,0.93601,0.029859
90,3,0.87406,0.030000
91,3,0.91492,0.029859
92,3,0.98066,0.029438
93,3,0.98600,0.028746
94,3,0.99512,0.027797
95,3,1.06885,0.026608
96,3,1.15373,0.025202
97,3,1.26136,0.023608
98,3,1.42926,0.021856
99,3,1.69230,0.019981
100,3,1.76315,0.018018
101,3,1.73199,0.016006
102,3,1.65307,0.013984
103,3,1.42218,0.011992
104,3,1.20229,0.010068
105,3,1.10922,0.008250
106,3,1.06384,0.006573
107,3,1.04628,0.005070
108,3,1.05095,0.003769
109,3,1.05709,0.002697
110,3,1.06042,0.001874
111,3,1.06010,0.001317
112,3,1.05947,0.001035
113,3,1.06082,0.001035
114,3,1.06236,0.001317
115,3,1.06567,0.001874
116,3,1.07673,0.002697
117,3,1.10114,0.003769
118,3,1.13400,0.005070
119,3,1.14673,0.006573
120,3,1.13245,0.008250
121,3,1.11865,0.010068
122,3,1.09714,0.011992
123,3,1.07534,0.013984
124,3,1.08392,0.016006
125,3,1.26704,0.018018
126,3,1.67861,0.019981
127,3,2.20989,0.021856
128,3,2.36165,0.023608
129,3,1.73803,0.025202
130,3,1.17325,0.026608
131,3,1.05647,0.027797
132,3,1.03659,0.028746
133,3,0.97702,0.029438
134,3,0.85018,0.029859
135,3,0.84638,0.030000
136,3,1.09744,0.029859
137,3,1.42483,0.029438
138,3,1.66312,0.028746
139,3,1.53207,0.027797
140,3,1.22562,0.026608
141,3,1.18863,0.025202
142,3,1.28323,0.023608
143,3,1.29718,0.021856
144,3,1.27353,0.019981
145,3,1.34594,0.018018
146,3,1.30943,0.016006
147,3,1.22271,0.013984
148,3,1.16274,0.011992
149,3,1.13316,0.010068
150,3,1.11700,0.008250
151,3,1.09836,0.006573
152,3,1.09615,0.005070
153,3,1.10317,0.003769
154,3,1.10629,0.002697
155,3,1.10717,0.001874
156,3,1.10616,0.001317
157,3,1.10447,0.001035
158,3,1.10325,0.001035
159,3,1.10228,0.001317
160,3,1.10150,0.001874
161,3,1.09848,0.002697
162,3,1.09684,0.003769
163,3,1.09978,0.005070
164,3,1.11032,0.006573
165,3,1.13296,0.008250
166,3,1.15831,0.010068
167,3,1.18634,0.011992
168,3,1.22527,0.013984
169,3,1.28668,0.016006
170,3,1.36725,0.018018
171,3,1.34218,0.019981
172,3,1.33114,0.021856
173,3,1.32635,0.023608
174,3,1.18270,0.025202
175,3,1.03507,0.026608
176,3,1.17781,0.027797
177,3,1.37989,0.028746
178,3,1.33749,0.029438
179,3,1.11427,0.029859
180,3,1.06823,0.030000
181,3,1.10549,0.029859
182,3,0.89456,0.029438
183,3,0.97831,0.028746
184,3,1.07362,0.027797
185,3,1.06251,0.026608
186,3,0.93304,0.025202
187,3,0.81246,0.023608
188,3,0.86008,0.021856
189,3,0.99490,0.019981
190,3,1.06179,0.018018
191,3,1.01464,0.016006
192,3,0.92801,0.013984
193,3,0.87116,0.011992
194,3,0.85778,0.010068
195,3,0.86677,0.008250
196,3,0.87535,0.006573
197,3,0.87194,0.005070
198,3,0.86355,0.003769
199,3,0.86503,0.002697
200,3,0.87186,0.001874
1,3,1.14357,0.029859
2,3,1.15529,0.029438
3,3,1.22241,0.028746
4,3,1.46037,0.027797
5,3,1.23733,0.026608
6,3,1.26722,0.025202
7,3,1.34684,0.023608
8,3,1.31216,0.021856
9,3,1.19007,0.019981
10,3,1.18295,0.018018
11,3,1.50215,0.016006
12,3,1.99000,0.013984
13,3,1.91752,0.011992
14,3,1.30918,0.010068
15,3,1.05685,0.008250
16,3,1.01341,0.006573
17,3,1.01316,0.005070
18,3,1.02911,0.003769
19,3,1.04138,0.002697
20,3,1.04519,0.001874
21,3,1.04583,0.001317
22,3,1.04528,0.001035
23,3,1.04389,0.001035
24,3,1.04042,0.001317
25,3,1.03628,0.001874
26,3,1.02947,0.002697
27,3,1.02708,0.003769
28,3,1.03938,0.005070
29,3,1.06739,0.006573
30,3,1.09668,0.008250
31,3,1.12277,0.010068
32,3,1.14086,0.011992
33,3,1.12358,0.013984
34,3,1.08973,0.016006
35,3,1.04360,0.018018
36,3,1.13801,0.019981
37,3,1.33671,0.021856
38,3,1.78700,0.023608
39,3,2.10482,0.025202
40,3,1.66789,0.026608
41,3,1.22931,0.027797
42,3,1.23376,0.028746
43,3,1.52713,0.029438
44,3,1.79017,0.029859
45,3,2.82968,0.030000
46,3,3.50671,0.029859
47,3,1.72181,0.029438
48,3,1.14068,0.028746
49,3,1.06734,0.027797
50,3,1.20186,0.026608
51,3,1.30757,0.025202
52,3,1.21311,0.023608
53,3,1.11997,0.021856
54,3,1.07330,0.019981
55,3,1.06771,0.018018
56,3,1.07632,0.016006
57,3,1.09359,0.013984
58,3,1.11852,0.011992
59,3,1.16992,0.010068
60,3,1.22871,0.008250
61,3,1.27659,0.006573
62,3,1.32277,0.005070
63,3,1.36178,0.003769
64,3,1.38734,0.002697
65,3,1.40700,0.001874
66,3,1.41935,0.001317
67,3,1.42141,0.001035
68,3,1.41622,0.001035
69,3,1.40711,0.001317
70,3,1.39277,0.001874
71,3,1.36582,0.002697
